Date,Name,Year,Letterboxd URI,Rating
2023-08-23,Shang-Chi and the Legend of the Ten Rings,2021,https://boxd.it/kLDI,3.5
2023-08-23,Ant-Man and the Wasp,2018,https://boxd.it/cqUW,3
2023-08-23,Coach Carter,2005,https://boxd.it/218e,3.5
2023-08-26,Zodiac,2007,https://boxd.it/27MO,4.5
2023-08-29,xXx,2002,https://boxd.it/20VY,3
2023-08-30,Toy Story,1995,https://boxd.it/29qA,3.5
2023-08-31,Scream 2,1997,https://boxd.it/24Es,3
2023-08-31,The Girl Next Door,2004,https://boxd.it/1VSq,2
2023-08-31,American Pie,1999,https://boxd.it/27qy,2
2023-08-31,Iron Man 2,2010,https://boxd.it/1WZM,2.5
2023-08-31,Suicide Squad,2016,https://boxd.it/9row,2.5
2023-08-31,Mr. & Mrs. Smith,2005,https://boxd.it/29CG,3.5
2023-08-31,The Proposal,2009,https://boxd.it/1HiS,2.5
2023-08-31,Murder Mystery 2,2023,https://boxd.it/nHOo,2.5
2023-08-31,Holidate,2020,https://boxd.it/mLcc,2.5
2023-08-31,What Happens in Vegas,2008,https://boxd.it/1Zlq,2
2023-08-31,Meet Cute,2022,https://boxd.it/vOri,2.5
2023-08-31,Komi Can't Communicate,2021,https://boxd.it/EFtC,2.5
2023-08-31,Knives Out,2019,https://boxd.it/jWEA,4
2023-08-31,A Clockwork Orange,1971,https://boxd.it/2aVE,3
2023-08-31,Cloudy with a Chance of Meatballs,2009,https://boxd.it/1A40,4
2023-08-31,Grown Ups 2,2013,https://boxd.it/3GAq,2.5
2023-08-31,Toradora!,2008,https://boxd.it/ocGg,3
2023-08-31,Spider-Man: No Way Home,2021,https://boxd.it/nwRw,3.5
2023-08-31,DARLING in the FRANXX,2018,https://boxd.it/pDmO,3
2023-08-31,Moneyball,2011,https://boxd.it/glS,4
2023-08-31,Monster,2004,https://boxd.it/py6Q,4
2023-08-31,Deadpool,2016,https://boxd.it/9fOC,4.5
2023-08-31,The Simpsons Movie,2007,https://boxd.it/6YU,3
2023-08-31,Jumanji: Welcome to the Jungle,2017,https://boxd.it/bUeE,2.5
2023-09-01,The Lego Movie,2014,https://boxd.it/4pDO,3.5
2023-09-02,Wanted,2008,https://boxd.it/1ZBS,3.5
2023-09-02,Jumper,2008,https://boxd.it/20ss,4
2023-09-02,John Wick: Chapter 2,2017,https://boxd.it/ayGu,3.5
2023-09-04,The Shawshank Redemption,1994,https://boxd.it/2aHi,4.5
2023-09-05,To All the Boys: P.S. I Still Love You,2020,https://boxd.it/kJny,2
2023-09-05,To All the Boys: Always and Forever,2021,https://boxd.it/mI1A,2.5
2023-09-05,Night Teeth,2021,https://boxd.it/oW5K,2.5
2023-09-05,The Kissing Booth,2018,https://boxd.it/geR0,2
2023-09-05,The Kissing Booth 2,2020,https://boxd.it/lrky,1.5
2023-09-05,The Kissing Booth 3,2021,https://boxd.it/rhOA,1
2023-09-05,Kuroko's Basketball the Movie: Last Game,2017,https://boxd.it/fbNs,3.5
2023-09-05,He's All That,2021,https://boxd.it/bFbA,0.5
